ToiletID,URL,Name,Address1,Town,State,Postcode,Parking,BabyChange,Latitude,Longitude
252,https://toiletmap.gov.au/toilet/252,Lloyd Street,Lloyd Street,Dimboola,Victoria,3414,FALSE,FALSE,-36.45500737,142.0265802
253,https://toiletmap.gov.au/toilet/253,Lloyd Street,Lloyd Street,Dimboola,Victoria,3414,FALSE,FALSE,-36.45412096,142.0263738
254,https://toiletmap.gov.au/toilet/254,Charles Street,Charles Street,Jeparit,Victoria,3423,FALSE,FALSE,-36.14249388,141.9882419
255,https://toiletmap.gov.au/toilet/255,Roy Street,Roy Street,Jeparit,Victoria,3423,FALSE,FALSE,-36.1430491,141.9873694
256,https://toiletmap.gov.au/toilet/256,Western Highway,Western Highway,Nhill,Victoria,3418,FALSE,FALSE,-36.33426504,141.6489602
257,https://toiletmap.gov.au/toilet/257,Western Highway,Western Highway,Nhill,Victoria,3418,FALSE,FALSE,-36.33739237,141.6464373
258,https://toiletmap.gov.au/toilet/258,King Street,King Street,Rainbow,Victoria,3424,FALSE,FALSE,-35.89787629,141.9944402
259,https://toiletmap.gov.au/toilet/259,North Park Club Rooms,Newington Road,Stawell,Victoria,3380,FALSE,FALSE,-37.04931775,142.7746777
260,https://toiletmap.gov.au/toilet/260,North Park - Centre,Ellen Street,Stawell,Victoria,3380,FALSE,FALSE,-37.05056201,142.7746582
261,https://toiletmap.gov.au/toilet/261,Scallan Street Car Park,Scallan Street,Stawell,Victoria,3380,FALSE,TRUE,-37.05464467,142.7812683
262,https://toiletmap.gov.au/toilet/262,Mall Entry,Baylis Street,Stawell,Victoria,3380,FALSE,TRUE,-37.05635123,142.7808849
263,https://toiletmap.gov.au/toilet/263,Cato Park,Florence Street,Stawell,Victoria,3380,FALSE,FALSE,-37.05908112,142.7778681
264,https://toiletmap.gov.au/toilet/264,Stawell Library,Sloane Street,Stawell,Victoria,3380,FALSE,FALSE,-37.05553896,142.7833097
265,https://toiletmap.gov.au/toilet/265,Central Park,Victoria Street,Stawell,Victoria,3380,FALSE,FALSE,-37.05908603,142.7752742
269,https://toiletmap.gov.au/toilet/269,Halls Gap,Grampian Road,Halls Gap,Victoria,3381,FALSE,FALSE,-37.13961377,142.5184646
270,https://toiletmap.gov.au/toilet/270,Great Western,Western Highway,Great Western,Victoria,3377,FALSE,FALSE,-37.15392721,142.8561607
543,https://toiletmap.gov.au/toilet/543,Caramut,Brown Street,Caramut,Victoria,3274,FALSE,FALSE,-37.9577,142.51896
544,https://toiletmap.gov.au/toilet/544,Hawkesdale,Penshurst-Warrnambool Road,Hawkesdale,Victoria,3287,FALSE,TRUE,-38.10455352,142.3218811
546,https://toiletmap.gov.au/toilet/546,Macarthur,Market Street,Macarthur,Victoria,3286,FALSE,FALSE,-38.03330337,142.0009103
547,https://toiletmap.gov.au/toilet/547,Market Square Mortlake,Hamilton Highway,Mortlake,Victoria,3272,TRUE,TRUE,-38.08084541,142.8082657
548,https://toiletmap.gov.au/toilet/548,Mortlake Tea Tree Lake,Jamieson Street,Mortlake,Victoria,3272,TRUE,TRUE,-38.082456,142.808716
549,https://toiletmap.gov.au/toilet/549,Nullawarre,Henrys Sawmill Road,Nullawarre,Victoria,3268,TRUE,TRUE,-38.46761397,142.7457699
550,https://toiletmap.gov.au/toilet/550,Peterborough,Irvine Road,Peterborough,Victoria,3270,TRUE,FALSE,-38.60784359,142.8793376
551,https://toiletmap.gov.au/toilet/551,Ocean Drive Port Fairy,Ocean Drive,Port Fairy,Victoria,3284,TRUE,FALSE,-38.391283,142.230628
552,https://toiletmap.gov.au/toilet/552,King George Square - Bait Shed,Gipps Street,Port Fairy,Victoria,3284,TRUE,TRUE,-38.38783801,142.2405555
553,https://toiletmap.gov.au/toilet/553,Port Fairy East Beach,Beach Street,Port Fairy,Victoria,3284,TRUE,FALSE,-38.37899673,142.2443015
554,https://toiletmap.gov.au/toilet/554,Sackville Street Port Fairy,Sackville Street,Port Fairy,Victoria,3284,TRUE,TRUE,-38.38319265,142.2375584
555,https://toiletmap.gov.au/toilet/555,Rogers Place,Battery Lane,Port Fairy,Victoria,3284,TRUE,TRUE,-38.3864144,142.2425784
556,https://toiletmap.gov.au/toilet/556,Martins Point Port Fairy,Gipps Street,Port Fairy,Victoria,3284,TRUE,FALSE,-38.390564,142.242916
557,https://toiletmap.gov.au/toilet/557,Woorndoo,Mortlake - Ararat Road,Woorndoo,Victoria,3272,FALSE,TRUE,-37.8854973,142.7972213
559,https://toiletmap.gov.au/toilet/559,Hopkins Falls,Hopkins Falls Road,Wangoom,Victoria,3279,TRUE,FALSE,-38.33245299,142.6179075
560,https://toiletmap.gov.au/toilet/560,Yambuk  Riverside Park,Princes Highway,Yambuk,Victoria,3285,TRUE,FALSE,-38.3145612,142.0640778
561,https://toiletmap.gov.au/toilet/561,Sunnyside Park,Olga Avenue,Horsham,Victoria,3400,FALSE,FALSE,-36.71025175,142.2135437
562,https://toiletmap.gov.au/toilet/562,Dudley W Cornell Park,Gertrude Street,Horsham,Victoria,3400,FALSE,FALSE,-36.70306918,142.2025871
563,https://toiletmap.gov.au/toilet/563,May Park,Baillie Street,Horsham,Victoria,3400,TRUE,TRUE,-36.71163573,142.1965016
565,https://toiletmap.gov.au/toilet/565,Bennett Road,Bennett Road,Horsham,Victoria,3400,FALSE,FALSE,-36.71764439,142.1876165
566,https://toiletmap.gov.au/toilet/566,Weir Park,Barnes Boulevarde,Horsham,Victoria,3400,TRUE,FALSE,-36.7300622,142.1758183
567,https://toiletmap.gov.au/toilet/567,Rowing Club,Eastgate Drive,Horsham,Victoria,3400,TRUE,FALSE,-36.72507306,142.1953002
568,https://toiletmap.gov.au/toilet/568,Horsham Sawyer Park,Hocking Street,Horsham,Victoria,3400,FALSE,FALSE,-36.72277882,142.200471
569,https://toiletmap.gov.au/toilet/569,Urban City Oval,Baker Street,Horsham,Victoria,3400,FALSE,FALSE,-36.72081239,142.2004346
571,https://toiletmap.gov.au/toilet/571,Roberts Avenue,Roberts Avenue,Horsham,Victoria,3400,TRUE,FALSE,-36.71414836,142.1999975
572,https://toiletmap.gov.au/toilet/572,Horsham Town Hall,Pynsent Street,Horsham,Victoria,3400,TRUE,FALSE,-36.71582349,142.1983224
573,https://toiletmap.gov.au/toilet/573,Safeway Car Park,Wimmera Highway,Horsham,Victoria,3400,FALSE,FALSE,-36.71629691,142.196793
574,https://toiletmap.gov.au/toilet/574,Botanical Gardens,Baker Street,Horsham,Victoria,3400,FALSE,FALSE,-36.72219622,142.1963926
576,https://toiletmap.gov.au/toilet/576,Green Lake,Western Highway,Bungalally,Victoria,3401,FALSE,FALSE,-36.78727205,142.2988824
577,https://toiletmap.gov.au/toilet/577,Haven,Henty Highway,Haven,Victoria,3401,TRUE,TRUE,-36.75832136,142.1926816
578,https://toiletmap.gov.au/toilet/578,Natimuk,Wimmera Highway,Natimuk,Victoria,3409,FALSE,FALSE,-36.7421966,141.9388681
579,https://toiletmap.gov.au/toilet/579,Jung North Road,Jung North Road,Jung,Victoria,3399,FALSE,FALSE,-36.60715237,142.3605381
761,https://toiletmap.gov.au/toilet/761,Ford Street,Ford Street,Beechworth,Victoria,3747,FALSE,FALSE,-36.35866492,146.6876321
762,https://toiletmap.gov.au/toilet/762,Apex Park,High Street,Rutherglen,Victoria,3685,FALSE,FALSE,-36.05433612,146.4570156
763,https://toiletmap.gov.au/toilet/763,Lake Sambell,McConville Avenue,Beechworth,Victoria,3747,FALSE,FALSE,-36.36029193,146.6935829
764,https://toiletmap.gov.au/toilet/764,Queen Victoria Park, High Street,Beechworth,Victoria,3747,FALSE,FALSE,-36.3563321,146.6922171
765,https://toiletmap.gov.au/toilet/765,Diffey Road,Diffey Road,Beechworth,Victoria,3747,FALSE,FALSE,-36.37004736,146.6764915
766,https://toiletmap.gov.au/toilet/766,High Street,High Street,Yackandandah,Victoria,3749,FALSE,FALSE,-36.312864,146.8385804
767,https://toiletmap.gov.au/toilet/767,Martin Park,Main Street,Chiltern,Victoria,3683,FALSE,FALSE,-36.15168093,146.6096751
768,https://toiletmap.gov.au/toilet/768,Kiewa East Road,Kiewa East Road,Tangambalanga,Victoria,3691,FALSE,FALSE,-36.25187806,147.0293015
769,https://toiletmap.gov.au/toilet/769,Isaacs Avenue,Isaacs Avenue,Yackandandah,Victoria,3749,FALSE,FALSE,-36.31033005,146.8453775
770,https://toiletmap.gov.au/toilet/770,Barnawartha Indigo Creek Park,56 High Street,Barnawartha,Victoria,3688,FALSE,FALSE,-36.10437967,146.6749604
771,https://toiletmap.gov.au/toilet/771,Fig Tree Park,Murray Street,Rutherglen,Victoria,3685,FALSE,FALSE,-36.05530137,146.4601125
772,https://toiletmap.gov.au/toilet/772,Douglas Street,Douglas Street,Rutherglen,Victoria,3685,FALSE,FALSE,-36.05409475,146.462043
773,https://toiletmap.gov.au/toilet/773,Murray Valley Highway,Murray Valley Highway,Huon,Victoria,,FALSE,FALSE,-36.22042863,147.0672613
774,https://toiletmap.gov.au/toilet/774,Kiewa East Road,Kiewa East Road,Kiewa,Victoria,3691,FALSE,FALSE,-36.25681593,147.0121963
775,https://toiletmap.gov.au/toilet/775,Stanely Road,Stanley Road,Stanley,Victoria,3747,FALSE,FALSE,-36.40548483,146.7553102
776,https://toiletmap.gov.au/toilet/776,Gap Flat Road,Gap Flat Road,Allans Flat,Victoria,3691,FALSE,FALSE,-36.27456722,146.9083106
777,https://toiletmap.gov.au/toilet/777,Foord Street,33 Foord Street,Wahgunyah,Victoria,3687,FALSE,FALSE,-36.01073064,146.3934947
778,https://toiletmap.gov.au/toilet/778,Church Street,Church Street,Beechworth,Victoria,3747,FALSE,FALSE,-36.36127926,146.6851788
779,https://toiletmap.gov.au/toilet/779,Lal Lal Falls Reserve,Lal Lal Falls Road,Lal Lal,Victoria,3352,TRUE,FALSE,-37.656552,144.0362075
780,https://toiletmap.gov.au/toilet/780,Gordon Pioneer Reserve,Old Western Highway,Gordon,Victoria,3345,TRUE,FALSE,-37.5784933,144.0998231
781,https://toiletmap.gov.au/toilet/781,Ballan,McLean Reserve,Ballan,Victoria,3342,FALSE,FALSE,-37.600532,144.2257326
782,https://toiletmap.gov.au/toilet/782,Mill Park Reserve,Mill Park Street,Ballan,Victoria,3342,TRUE,FALSE,-37.59727493,144.2296795
783,https://toiletmap.gov.au/toilet/783,Blackwood ,Byers Road,Blackwood,Victoria,3458,FALSE,FALSE,-37.47096132,144.3077361
785,https://toiletmap.gov.au/toilet/785,Riverside Park,Gisborne Road,Bacchus Marsh,Victoria,3340,FALSE,FALSE,-37.65581978,144.4496774
786,https://toiletmap.gov.au/toilet/786,Maddingley Park,Corner Grant & Station Streets,Bacchus Marsh,Victoria,3340,FALSE,FALSE,-37.68475011,144.4348771
787,https://toiletmap.gov.au/toilet/787,Peppertree Park,Werribee Vale Road,Bacchus Marsh,Victoria,3340,FALSE,FALSE,-37.68146316,144.4294591
788,https://toiletmap.gov.au/toilet/788,Bacchus Marsh,Gell Street,Bacchus Marsh,Victoria,3340,TRUE,FALSE,-37.67515203,144.4373499
891,https://toiletmap.gov.au/toilet/891,Mossvale Park,Mossvale Park Road,Berrys Creek,Victoria,3953,FALSE,TRUE,-38.40284392,146.0537068
892,https://toiletmap.gov.au/toilet/892,Dumbalk Hall,Farmers Road,Dumbalk,Victoria,3956,TRUE,FALSE,-38.53331421,146.0942446
893,https://toiletmap.gov.au/toilet/893,Foster Road,Foster Road,Fish Creek,Victoria,3959,TRUE,FALSE,-38.69369825,146.0840727
896,https://toiletmap.gov.au/toilet/896,Showground,Sanders Street,Korumburra,Victoria,3950,FALSE,FALSE,-38.42774574,145.8168559
897,https://toiletmap.gov.au/toilet/897,Coleman Park,Queen Street,Korumburra,Victoria,3950,TRUE,FALSE,-38.43230554,145.8194786
898,https://toiletmap.gov.au/toilet/898,McIndoe Park,Bent Street,Leongatha,Victoria,3953,TRUE,FALSE,-38.47309148,145.9510397
899,https://toiletmap.gov.au/toilet/899,Memorial Hall,Michael Place,Leongatha,Victoria,3953,FALSE,TRUE,-38.47597256,145.9457018
900,https://toiletmap.gov.au/toilet/900,Recreation Reserve,Strzelecki Highway,Leongatha,Victoria,3953,TRUE,FALSE,-38.46851047,145.9496726
902,https://toiletmap.gov.au/toilet/902,Main Street Park,Queen Street,Loch,Victoria,3945,FALSE,FALSE,-38.36844666,145.7059065
903,https://toiletmap.gov.au/toilet/903,Meeniyan Hall,South Gippsland Highway,Meeniyan,Victoria,3956,FALSE,FALSE,-38.57788383,146.0146674
904,https://toiletmap.gov.au/toilet/904,Baromi Park,Ridgeway Street,Mirboo North,Victoria,3871,TRUE,TRUE,-38.39946,146.15662
905,https://toiletmap.gov.au/toilet/905,Bass Valley Camping Ground,Bena-Poowong Road,Poowong,Victoria,3988,FALSE,FALSE,-38.36113695,145.7651305
906,https://toiletmap.gov.au/toilet/906,Recreation Reserve,Drouin-Poowong Road,Poowong,Victoria,3988,FALSE,FALSE,-38.34139384,145.7644362
907,https://toiletmap.gov.au/toilet/907,Foreshore,Lewis Street,Port Welshpool,Victoria,3965,FALSE,FALSE,-38.69976,146.462075
908,https://toiletmap.gov.au/toilet/908,Shallow Inlet,Sandy Point Road,Sandy Point,Victoria,3959,FALSE,FALSE,-38.84156735,146.1520874
909,https://toiletmap.gov.au/toilet/909,Beach Parade,Beach Parade,Sandy Point,Victoria,3959,TRUE,FALSE,-38.8303706,146.1245706
910,https://toiletmap.gov.au/toilet/910,Boat Ramp,Evergreen Road,Tarwin Lower,Victoria,3956,TRUE,FALSE,-38.69565977,145.8640382
911,https://toiletmap.gov.au/toilet/911,River Drive,Evergreen Road,Tarwin Lower,Victoria,3956,TRUE,FALSE,-38.70075574,145.8691322
912,https://toiletmap.gov.au/toilet/912,RV Fisher Park,Tarwin Meadows Road,Tarwin Lower,Victoria,3956,TRUE,FALSE,-38.70299977,145.8681772
913,https://toiletmap.gov.au/toilet/913,Sagassar Park,Victoria Street,Toora,Victoria,3962,FALSE,FALSE,-38.66632738,146.3233565
914,https://toiletmap.gov.au/toilet/914,Cape Liptrap Coastal Park - Venus Bay Beach 1,Surf Drive,Venus Bay,Victoria,3956,FALSE,FALSE,-38.7054,145.8116
915,https://toiletmap.gov.au/toilet/915,Cape Liptrap Coastal Park - Venus Bay Beach 5,NO5 Beach Road,Venus Bay,Victoria,3956,FALSE,FALSE,-38.67736856,145.781057
916,https://toiletmap.gov.au/toilet/916,Jetty & Boat Ramp,Fishermans Road,Venus Bay,Victoria,3956,FALSE,FALSE,-38.67202039,145.7979707
917,https://toiletmap.gov.au/toilet/917,Jupiter Boulevarde Park,167 Jupiter Boulevarde,Venus Bay,Victoria,3956,TRUE,FALSE,-38.70155486,145.8235935
918,https://toiletmap.gov.au/toilet/918,Gale Street,Gale Street,Waratah Bay,Victoria,3959,FALSE,FALSE,-38.81106643,146.0417646
920,https://toiletmap.gov.au/toilet/920,Franklin River Reserve,South Gippsland Highway,Toora,Victoria,3962,FALSE,FALSE,-38.65249456,146.3003866
921,https://toiletmap.gov.au/toilet/921,Yanakie Hall,Millar Road,Yanakie,Victoria,3960,FALSE,FALSE,-38.81138957,146.204851
922,https://toiletmap.gov.au/toilet/922,Boat Ramp,Foley Road,Yanakie,Victoria,3960,FALSE,FALSE,-38.81216186,146.2678451
923,https://toiletmap.gov.au/toilet/923,River Reserve Park,River Street,Port Franklin,Victoria,3964,FALSE,FALSE,-38.68311295,146.2820385
974,https://toiletmap.gov.au/toilet/974,Acacia Car Park,Hume Street,Wodonga,Victoria,3690,TRUE,TRUE,-36.12160363,146.8865515
975,https://toiletmap.gov.au/toilet/975,Hovell Street,Hovell Street,Wodonga,Victoria,3690,FALSE,TRUE,-36.12392585,146.8884427
976,https://toiletmap.gov.au/toilet/976,Sumsion Gardens,Church Street,Wodonga,Victoria,3690,FALSE,TRUE,-36.11251988,146.8916668
977,https://toiletmap.gov.au/toilet/977,Gateway Village,Lincoln Causeway,Gateway Island,Victoria,,TRUE,TRUE,-36.09303653,146.903865
978,https://toiletmap.gov.au/toilet/978,Birallee Park,Emerald Avenue,Wodonga,Victoria,3690,FALSE,FALSE,-36.12614287,146.8584977
980,https://toiletmap.gov.au/toilet/980,Gayview Park,Serpentine Avenue,Wodonga,Victoria,3690,FALSE,FALSE,-36.12320071,146.8578528
982,https://toiletmap.gov.au/toilet/982,Les Stone Park,Parkland Drive,Wodonga,Victoria,3690,TRUE,TRUE,-36.12364388,146.8744979
983,https://toiletmap.gov.au/toilet/983,Martin Park,Gordon St,Wodonga,Victoria,3690,TRUE,TRUE,-36.13513035,146.881793
986,https://toiletmap.gov.au/toilet/986,Willow Park,Off Central Place,Wodonga,Victoria,3690,TRUE,TRUE,-36.13602869,146.8766437
990,https://toiletmap.gov.au/toilet/990,Ebden Reserve,Murray Valley Highway,Bonegilla,Victoria,3691,TRUE,FALSE,-36.1525032,147.0264236
991,https://toiletmap.gov.au/toilet/991,Jacksons Point,Jacksons Point,Bonegilla,Victoria,3691,TRUE,TRUE,-36.12029434,147.0170699
992,https://toiletmap.gov.au/toilet/992,Kookaburra Point,Hume Wier,Bonegilla,Victoria,3691,FALSE,FALSE,-36.1345885,147.0154106
993,https://toiletmap.gov.au/toilet/993,Ludlows Reserve,Murray Valley Highway,Ebden,Victoria,3691,TRUE,TRUE,-36.17071966,147.0347589
1077,https://toiletmap.gov.au/toilet/1077,Wheelahan Gardens,70 Devonshire Road,Sunshine,Victoria,3020,FALSE,FALSE,-37.78563743,144.8372119
1079,https://toiletmap.gov.au/toilet/1079,Green Gully Reserve,McCrae Blvd,Kealba,Victoria,3021,TRUE,FALSE,-37.72715271,144.8193425
1080,https://toiletmap.gov.au/toilet/1080,Sunshine ,Dickson Street,Sunshine,Victoria,3020,TRUE,TRUE,-37.78690522,144.832461
1082,https://toiletmap.gov.au/toilet/1082,Lagoon Reserve,Old Calder Highway,Keilor,Victoria,3036,TRUE,TRUE,-37.7205187,144.8368552
1086,https://toiletmap.gov.au/toilet/1086,Malvern Cricket Ground,High Street,Malvern,Victoria,3144,FALSE,FALSE,-37.85648155,145.0305088
1087,https://toiletmap.gov.au/toilet/1087,Central Park,Burke Road,Malvern East,Victoria,3145,FALSE,FALSE,-37.86601353,145.0496936
1088,https://toiletmap.gov.au/toilet/1088,Victoria Gardens,High Street,Prahran,Victoria,3181,FALSE,FALSE,-37.85177611,145.0008267
1089,https://toiletmap.gov.au/toilet/1089,Malvern Public Gardens,Ascot Street,Malvern,Victoria,3144,FALSE,FALSE,-37.85555642,145.0356166
1090,https://toiletmap.gov.au/toilet/1090,Ardrie Park,Repton Road,Malvern East,Victoria,3145,FALSE,FALSE,-37.87919482,145.0537695
1091,https://toiletmap.gov.au/toilet/1091,Hedgeley Dene,Brunel Street,Malvern East,Victoria,3145,FALSE,FALSE,-37.86915066,145.0540776
1092,https://toiletmap.gov.au/toilet/1092,Princes Gardens,Essex Street,Prahran,Victoria,3181,FALSE,FALSE,-37.84839766,144.9959601
1093,https://toiletmap.gov.au/toilet/1093,Rockley Gardens,Toorak Road,South Yarra,Victoria,3141,FALSE,FALSE,-37.83950896,144.9979307
1094,https://toiletmap.gov.au/toilet/1094,Caroline Gardens,Caroline Street - North,South Yarra,Victoria,3141,FALSE,FALSE,-37.83918732,144.9875541
1095,https://toiletmap.gov.au/toilet/1095,Darling Gardens,Alexandra Avenue,South Yarra,Victoria,3141,FALSE,FALSE,-37.83424017,144.9926217
1096,https://toiletmap.gov.au/toilet/1096,Windsor Siding,Alpha Place,Windsor,Victoria,3181,FALSE,FALSE,-37.85491342,144.9896056
1098,https://toiletmap.gov.au/toilet/1098,Orrong Romanis Park,Sydney Street,Prahran,Victoria,3181,FALSE,FALSE,-37.85129335,145.0109218
1099,https://toiletmap.gov.au/toilet/1099,Toorak Park,Orrong Road,Armadale,Victoria,3143,FALSE,FALSE,-37.85229884,145.0123697
1100,https://toiletmap.gov.au/toilet/1100,Penpraze Park,Victoria Road,Malvern,Victoria,3144,FALSE,FALSE,-37.87092054,145.0377083
1101,https://toiletmap.gov.au/toilet/1101,Treyvaud Memorial Park,Quentin Road,Malvern East,Victoria,3145,FALSE,FALSE,-37.88257302,145.080797
1102,https://toiletmap.gov.au/toilet/1102,TH King Oval,High Street,Glen Iris,Victoria,3146,TRUE,FALSE,-37.86094565,145.0608343
1103,https://toiletmap.gov.au/toilet/1103,Gardiner Park,Tooronga Road,Glen Iris,Victoria,3146,FALSE,FALSE,-37.85175363,145.0494292
1104,https://toiletmap.gov.au/toilet/1104,Sir Zelman Cowan Park,Glenferry Road,Kooyong,Victoria,3144,TRUE,FALSE,-37.83918678,145.0356163
1105,https://toiletmap.gov.au/toilet/1105,Malvern City Square,Stanhope Street,Malvern,Victoria,3144,FALSE,FALSE,-37.85634334,145.0290524
1106,https://toiletmap.gov.au/toilet/1106,Gladstone Gardens,Upton Road,Windsor,Victoria,3181,FALSE,FALSE,-37.85346551,144.9872728
1107,https://toiletmap.gov.au/toilet/1107,Lumley Gardens,Jessamine Avenue,Prahran,Victoria,3181,FALSE,FALSE,-37.85624053,145.0033606
1108,https://toiletmap.gov.au/toilet/1108,Brookville Gardens,Fairbairn Road,Toorak,Victoria,3142,FALSE,FALSE,-37.8455821,145.0091521
1110,https://toiletmap.gov.au/toilet/1110,Como Park,Alexandra Avenue,South Yarra,Victoria,3141,FALSE,FALSE,-37.83568798,145.0029581
1111,https://toiletmap.gov.au/toilet/1111,Llaneast Street,Llaneast Street,Malvern,Victoria,3144,TRUE,FALSE,-37.86110691,145.0275326
1114,https://toiletmap.gov.au/toilet/1114,Prahran Town Hall,Greville Street,Prahran,Victoria,3181,FALSE,FALSE,-37.84964867,144.9936259
1238,https://toiletmap.gov.au/toilet/1238,Burke Street,Burke Street,Bright,Victoria,3741,TRUE,FALSE,-36.72901214,146.960438
1239,https://toiletmap.gov.au/toilet/1239,Centenary Park,Mountbatten Avenue,Bright,Victoria,3741,TRUE,FALSE,-36.72554936,146.9643483
1240,https://toiletmap.gov.au/toilet/1240,Pioneer Park Recreation Reserve,Great Alpine Road,Harrietville,Victoria,3741,TRUE,FALSE,-36.8931465,147.0633825
1241,https://toiletmap.gov.au/toilet/1241,Riverside Park,Great Alpine Road,Porepunkah,Victoria,3740,TRUE,FALSE,-36.69898153,146.9099158
1242,https://toiletmap.gov.au/toilet/1242,Keating Reserve,Great Alpine Road,Harrietville,Victoria,3741,TRUE,FALSE,-36.89502102,147.0621362
1243,https://toiletmap.gov.au/toilet/1243,Tavare Park,Great Alpine Road,Harrietville,Victoria,3741,TRUE,FALSE,-36.89060302,147.064554
1244,https://toiletmap.gov.au/toilet/1244,Jubilee Park,Great Alpine Road,Myrtleford,Victoria,3737,TRUE,FALSE,-36.56216502,146.7255853
1245,https://toiletmap.gov.au/toilet/1245,Cundy Park,O'Donnell Avenue,Myrtleford,Victoria,3737,TRUE,FALSE,-36.55580669,146.7280628
1246,https://toiletmap.gov.au/toilet/1246,Rotary Park,Myrtle Street,Myrtleford,Victoria,3737,TRUE,FALSE,-36.5543143,146.712033
1247,https://toiletmap.gov.au/toilet/1247,Apex Park,Apex Lane,Myrtleford,Victoria,3737,TRUE,FALSE,-36.56801596,146.7148094
1248,https://toiletmap.gov.au/toilet/1248,McNamara Reserve,Lewis Avenue,Myrtleford,Victoria,3737,TRUE,FALSE,-36.56744869,146.7238541
1249,https://toiletmap.gov.au/toilet/1249,Mount Beauty Recreation Reserve,Reserve Drive,Mount Beauty,Victoria,3699,FALSE,FALSE,-36.73913469,147.173197
1250,https://toiletmap.gov.au/toilet/1250,Hollonds Street,Hollonds Street,Mount Beauty,Victoria,3699,TRUE,FALSE,-36.74313478,147.1706598
1251,https://toiletmap.gov.au/toilet/1251,Big Hill Mountain Bike Park,Upper Kiewa Valley Road,Mount Beauty,Victoria,3699,TRUE,FALSE,-36.74322429,147.1745702
1252,https://toiletmap.gov.au/toilet/1252,Mount Beauty Airstrip,Mount Beauty Airstrip,Mount Beauty,Victoria,3699,TRUE,FALSE,-36.73331374,147.1703313
1253,https://toiletmap.gov.au/toilet/1253,Tawonga Tennis Courts,Kiewa Valley Highway,Tawonga,Victoria,3697,TRUE,FALSE,-36.6874297,147.1409057
1334,https://toiletmap.gov.au/toilet/1334,Packer Park,147 Leila Road,Carnegie,Victoria,3163,TRUE,FALSE,-37.90226422,145.0602764
1335,https://toiletmap.gov.au/toilet/1335,Lord Reserve,Munro Avenue,Carnegie,Victoria,3163,TRUE,FALSE,-37.89378073,145.049237
1337,https://toiletmap.gov.au/toilet/1337,Princes Park 2,Dover Street,Caulfield South,Victoria,3162,TRUE,FALSE,-37.89430461,145.026176
1338,https://toiletmap.gov.au/toilet/1338,Princes Park 1,2 Maple Street,Caulfield South,Victoria,3162,TRUE,FALSE,-37.89357644,145.0230019
1340,https://toiletmap.gov.au/toilet/1340,Koornang Reserve,84 Lyons Street,Carnegie,Victoria,3163,TRUE,FALSE,-37.89544505,145.0551368
1341,https://toiletmap.gov.au/toilet/1341,Duncan McKinnon Reserve,271 Murrumbeena Road,Murrumbeena,Victoria,3163,FALSE,FALSE,-37.90449252,145.0629068
1342,https://toiletmap.gov.au/toilet/1342,Victory Park,Patterson Road,Bentleigh,Victoria,3204,TRUE,TRUE,-37.92444023,145.0305039
1343,https://toiletmap.gov.au/toilet/1343,Centenary Park (Brady Road end),Brady Road,Bentleigh East,Victoria,3165,TRUE,TRUE,-37.92551609,145.0677897
1344,https://toiletmap.gov.au/toilet/1344,Bailey Reserve,East Boundary Road,Bentleigh East,Victoria,3165,TRUE,FALSE,-37.9169608,145.0612157
1345,https://toiletmap.gov.au/toilet/1345,Mackie Road Reserve,Mackie Road,Bentleigh East,Victoria,3165,TRUE,FALSE,-37.91757835,145.0753651
1346,https://toiletmap.gov.au/toilet/1346,Halley Park,Mortimore Street,Bentleigh,Victoria,3204,FALSE,FALSE,-37.92788159,145.0390632
1347,https://toiletmap.gov.au/toilet/1347,King George VI Memorial Reserve,East Boundary Road,Bentleigh East,Victoria,3165,TRUE,FALSE,-37.92879759,145.0597173
1348,https://toiletmap.gov.au/toilet/1348,McKinnon Reserve,Tucker Road,McKinnon,Victoria,3204,TRUE,FALSE,-37.91464294,145.0501556
1349,https://toiletmap.gov.au/toilet/1349,Bentleigh Reserve,Arthur Street,Bentleigh,Victoria,3204,TRUE,FALSE,-37.92243379,145.0432378
1351,https://toiletmap.gov.au/toilet/1351,East Caulfield Reserve,Dudley Street,Caulfield East,Victoria,3145,TRUE,FALSE,-37.88003861,145.0470076
1353,https://toiletmap.gov.au/toilet/1353,Hopetoun Gardens,Victoria Street Side,Elsternwick,Victoria,3185,FALSE,FALSE,-37.8869141,145.0102609
1358,https://toiletmap.gov.au/toilet/1358,Wattle Grove Reserve,Wattle Grove,McKinnon,Victoria,3204,FALSE,FALSE,-37.9084998,145.0352628
1360,https://toiletmap.gov.au/toilet/1360,Allnut Park,Wheatley Road,McKinnon,Victoria,3204,TRUE,FALSE,-37.91417608,145.0319974
1361,https://toiletmap.gov.au/toilet/1361,Joyce Park,Tyrone Street,Ormond,Victoria,3204,TRUE,FALSE,-37.90728823,145.046038
1362,https://toiletmap.gov.au/toilet/1362,Marlborough Street Reserve,Marlborough Street,Bentleigh East,Victoria,3165,TRUE,FALSE,-37.9113456,145.0676396
1411,https://toiletmap.gov.au/toilet/1411,Glendenning Street,Glendinning Street,Balmoral,Victoria,3407,TRUE,FALSE,-37.24884494,141.8418725
1412,https://toiletmap.gov.au/toilet/1412,Pedrina Park-Football Oval,North Boundary Road,Hamilton,Victoria,3300,TRUE,FALSE,-37.7249385,142.0285515
